user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
AH1_2nd_9:bin_000006	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__Devosia equisanguinis	GCF_900631955.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__Devosia equisanguinis	97.98	0.862	GCF_900631955.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__Devosia equisanguinis	97.98	0.862	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Devosia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001650025.1, s__Devosia elaeis, 95.0, 81.79, 0.205; GCF_016411825.1, s__Devosia sediminis, 95.0, 81.34, 0.152; GCA_023391095.1, s__Devosia sp023391095, 95.0, 81.33, 0.164; GCA_023388175.1, s__Devosia sp023388175, 95.0, 81.32, 0.184; GCF_015158295.1, s__Devosia faecipullorum, 95.0, 81.24, 0.184; GCF_019504385.1, s__Devosia salina, 95.0, 80.95, 0.152; GCF_000969445.1, s__Devosia chinhatensis, 95.0, 80.86, 0.166; GCF_025809055.1, s__Devosia sp025809055, 95.0, 80.86, 0.153; GCF_030285925.1, s__Devosia sp030285925, 95.0, 80.62, 0.177	95.35	11	N/A	N/A
AH1_2nd_9:bin_000015	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	N/A	N/A	N/A	N/A	N/A	GCF_011039085.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp011039085	88.3	0.459	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	92.77	11	0.97413	N/A
AH1_2nd_9:bin_000023	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-288;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-288;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	91.2	11	0.8142	N/A
AH1_2nd_9:bin_000025	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Velocimicrobium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Velocimicrobium;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	87.86	11	0.93927	N/A
AH1_2nd_9:bin_000034	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_017377575.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A moelleringii	85.94	0.355	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	82.78	11	0.98893	N/A
AH1_2nd_9:bin_000035	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	85.22	11	0.92612	N/A
AH1_2nd_9:bin_000037	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_A;s__Serratia_A fonticola	GCF_001006005.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_A;s__Serratia_A fonticola	98.58	0.88	GCF_001006005.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_A;s__Serratia_A fonticola	98.58	0.88	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_014268175.1, s__Serratia_A fonticola_B, 95.0, 94.99, 0.786; GCF_030971605.1, s__Serratia_A fonticola_C, 95.0, 94.81, 0.816; GCF_023282985.1, s__Serratia_A silvae, 95.0, 93.08, 0.72; GCF_000633355.1, s__Serratia_A sp000633355, 95.0, 89.94, 0.692; GCF_006715025.1, s__Serratia_A fonticola_A, 95.0, 84.77, 0.384	84.37	11	N/A	N/A
AH1_2nd_9:bin_000039	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Rahnella;s__Rahnella variigena	GCF_003610915.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Rahnella;s__Rahnella variigena	97.41	0.923	GCF_003610915.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Rahnella;s__Rahnella variigena	97.41	0.923	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Rahnella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_019049675.1, s__Rahnella bonaserana, 95.0, 93.76, 0.848; GCF_019049625.1, s__Rahnella ecdela, 95.0, 91.2, 0.738; GCF_003614975.1, s__Rahnella bruchi, 95.0, 90.75, 0.727; GCF_003602095.1, s__Rahnella woolbedingensis, 95.0, 90.74, 0.713; GCF_004330295.1, s__Rahnella victoriana, 95.0, 89.94, 0.667; GCF_011684115.1, s__Rahnella aceris, 95.0, 89.69, 0.657; GCF_000241955.1, s__Rahnella aquatilis, 95.0, 88.94, 0.612; GCF_019049755.1, s__Rahnella perminowiae, 95.0, 87.85, 0.55; GCF_011065485.1, s__Rahnella contaminans, 95.0, 87.8, 0.551; GCF_015644585.1, s__Rahnella laticis, 95.0, 87.38, 0.532; GCF_019049655.1, s__Rahnella rivi, 95.0, 87.25, 0.495; GCF_002951615.1, s__Rahnella sikkimica, 95.0, 87.11, 0.495; GCF_002834385.1, s__Rahnella sp002834385, 95.0, 86.9, 0.504; GCF_003263515.1, s__Rahnella inusitata, 95.0, 86.06, 0.455; GCA_013457415.1, s__Rahnella sp013457415, 95.0, 85.92, 0.446	77.4	11	N/A	N/A
AH1_2nd_9:bin_000047	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_012113595.1, s__Bacteroides faecium, 95.0, 85.37, 0.396; GCF_902491285.1, s__Bacteroides sp902491285, 95.0, 85.31, 0.357; GCF_900761785.1, s__Bacteroides sp900761785, 95.0, 85.3, 0.371; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 84.93, 0.366; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 84.72, 0.355; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 84.6, 0.325; GCF_024623065.1, s__Bacteroides acidifaciens, 95.0, 83.63, 0.276; GCA_948847595.1, s__Bacteroides sp948847595, 95.0, 83.55, 0.226; GCF_900547205.1, s__Bacteroides sp900547205, 95.0, 82.89, 0.214; GCA_019117555.1, s__Bacteroides intestinigallinarum, 95.0, 82.76, 0.237; GCF_001314995.1, s__Bacteroides ovatus, 95.19, 82.53, 0.246; GCA_947038155.1, s__Bacteroides sp947038155, 95.0, 82.51, 0.221; GCA_902362375.1, s__Bacteroides sp902362375, 95.0, 82.49, 0.226; GCA_900755095.1, s__Bacteroides sp900755095, 95.0, 82.45, 0.167; GCF_000210075.1, s__Bacteroides xylanisolvens, 95.0, 82.37, 0.228; GCF_958387885.1, s__Bacteroides sp019412865, 95.0, 82.35, 0.228; GCF_001688725.2, s__Bacteroides caecimuris, 95.0, 82.34, 0.2; GCF_009193295.2, s__Bacteroides luhongzhouii, 95.0, 82.18, 0.226; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 82.15, 0.226; GCF_002222615.2, s__Bacteroides caccae, 95.0, 82.05, 0.239; GCA_948436425.1, s__Bacteroides sp948436425, 95.0, 81.78, 0.167; GCA_948742525.1, s__Bacteroides caecimuris_A, 95.0, 81.73, 0.199; GCF_009193325.2, s__Bacteroides zhangwenhongii, 95.0, 81.47, 0.182; GCA_030295565.1, s__Bacteroides finegoldii, 95.57, 81.46, 0.183; GCF_910586915.1, s__Bacteroides sp910586915, 95.0, 80.73, 0.17	71.32	11	0.98337	N/A
AH1_2nd_9:bin_000058	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Croceibacterium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Croceibacterium;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	47.07	11	0.96049	Genome has more than 10.0% of markers with multiple hits
AH1_2nd_9:bin_000061	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Alcaligenes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Alcaligenes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_026344155.1, s__Alcaligenes nematophilus, 95.0, 89.98, 0.748; GCF_009497775.1, s__Alcaligenes faecalis_D, 95.0, 89.79, 0.742; GCF_002443155.1, s__Alcaligenes faecalis, 95.0, 89.67, 0.732; GCF_026344135.1, s__Alcaligenes parafaecalis, 95.0, 88.52, 0.677; GCF_003076515.1, s__Alcaligenes aquatilis, 95.0, 87.65, 0.621; GCF_014652815.1, s__Alcaligenes pakistanensis, 95.0, 86.4, 0.591; GCF_019343455.1, s__Alcaligenes ammonioxydans, 95.0, 85.73, 0.52	48.92	11	0.99583	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
LI1_2nd_10:bin_000001	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A raffinosus	GCF_001886185.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A raffinosus	97.67	0.795	GCF_001886185.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A raffinosus	97.67	0.795	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_005405485.1, s__Enterococcus_A hulanensis, 95.0, 82.0, 0.254; GCF_017315985.1, s__Enterococcus_A murrayae, 95.0, 81.87, 0.218; GCF_005405225.1, s__Enterococcus_A dongliensis, 95.0, 81.5, 0.157; GCF_000407185.1, s__Enterococcus_A malodoratus, 95.0, 81.33, 0.196; GCF_000406965.1, s__Enterococcus_A avium, 95.0, 81.18, 0.158; GCF_018917525.1, s__Enterococcus_A raffinosus_A, 95.0, 81.1, 0.166; GCF_005405205.1, s__Enterococcus_A pingfangensis, 95.0, 80.84, 0.161; GCF_001544295.1, s__Enterococcus_A pseudoavium, 95.0, 80.69, 0.161; GCF_005405365.1, s__Enterococcus_A xiangfangensis, 95.0, 80.32, 0.156	94.54	11	N/A	N/A
LI1_2nd_10:bin_000017	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	82.56	11	0.84871	N/A
LI1_2nd_10:bin_000018	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	N/A	N/A	N/A	N/A	N/A	GCA_905215345.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp905215345	92.52	0.74	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	80.79	11	0.99216	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
LI1_2nd_10:bin_000026	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__	N/A	N/A	N/A	N/A	N/A	GCF_001598695.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella oxytoca	90.62	0.694	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_002925905.1, s__Klebsiella michiganensis, 95.0, 90.62, 0.691; GCF_900200035.1, s__Klebsiella grimontii, 95.0, 90.56, 0.695; GCF_009707385.1, s__Klebsiella oxytoca_C, 95.0, 89.97, 0.642; GCF_902158555.1, s__Klebsiella spallanzanii, 95.0, 89.31, 0.587; GCF_003261575.2, s__Klebsiella huaxiensis, 95.0, 88.3, 0.54; GCA_013705725.1, s__Klebsiella sp013705725, 95.0, 88.08, 0.532; GCF_005860775.1, s__Klebsiella indica, 95.0, 86.58, 0.374; GCF_002270295.1, s__Klebsiella sp002270295, 95.0, 85.76, 0.341; GCF_006539725.1, s__Klebsiella terrigena, 95.0, 85.7, 0.353; GCF_000742135.1, s__Klebsiella pneumoniae, 95.0, 85.65, 0.332; GCF_000735435.1, s__Klebsiella planticola, 95.08, 85.59, 0.322; GCF_020525925.1, s__Klebsiella quasipneumoniae, 95.0, 85.56, 0.333; GCF_002269255.1, s__Klebsiella quasivariicola, 95.0, 85.56, 0.311; GCF_000828055.2, s__Klebsiella variicola, 95.0, 85.44, 0.313; GCF_006711645.1, s__Klebsiella electrica, 95.0, 85.42, 0.297; GCF_004342285.1, s__Klebsiella sp004342285, 95.0, 85.41, 0.328; GCF_000215745.1, s__Klebsiella aerogenes, 95.0, 85.41, 0.309; GCA_029027985.1, s__Klebsiella aerogenes_A, 95.0, 85.41, 0.289; GCF_014298075.1, s__Klebsiella sp003752615, 95.0, 85.23, 0.299; GCF_001598295.1, s__Klebsiella ornithinolytica, 95.0, 85.16, 0.305; GCF_020526085.1, s__Klebsiella africana, 95.0, 85.06, 0.307; GCA_902490055.1, s__Klebsiella sp902490055, 95.0, 84.92, 0.222	57.46	11	0.99825	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
LI1_2nd_1:bin_000006	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__RGIG6463;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__RGIG6463;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	94.88	11	0.87062	N/A
LI1_2nd_1:bin_000010	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.96	11	0.94574	N/A
LI1_2nd_1:bin_000014	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__CASQEL01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__CASQEL01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	92.08	11	0.94365	N/A
LI1_2nd_1:bin_000022	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__WRAU01;f__WRAU01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__WRAU01;f__WRAU01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	88.26	11	0.80775	N/A
LI1_2nd_1:bin_000032	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	85.5	11	0.91462	N/A
LI1_2nd_1:bin_000052	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__RGIG8482;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__RGIG8482;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	64.29	11	0.9155	N/A
LI1_2nd_1:bin_000055	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hoffmannii	GCF_001729745.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hoffmannii	99.01	0.892	GCF_001729745.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hoffmannii	99.01	0.892	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_006385655.1, s__Enterobacter hormaechei_C, 95.0, 94.71, 0.857; GCF_008082005.1, s__Enterobacter hormaechei_B, 95.0, 94.7, 0.841; GCF_001875655.1, s__Enterobacter hormaechei, 95.0, 94.14, 0.837; GCF_011078175.1, s__Enterobacter cloacae_Q, 95.0, 93.87, 0.82; GCF_004331385.1, s__Enterobacter quasihormaechei, 95.0, 93.34, 0.835; GCF_013375935.1, s__Enterobacter cloacae_O, 95.0, 91.39, 0.815; GCA_024160165.1, s__Enterobacter nematophilus, 95.0, 89.14, 0.704; GCF_900324475.1, s__Enterobacter bugandensis, 95.0, 89.11, 0.713; GCA_946477805.1, s__Enterobacter sp946477805, 95.0, 89.07, 0.572; GCF_025244905.1, s__Enterobacter mori_A, 95.0, 89.05, 0.703; GCF_003594915.1, s__Enterobacter chuandaensis, 95.0, 88.87, 0.683; GCF_003594935.2, s__Enterobacter huaxiensis, 95.0, 88.8, 0.701; GCF_011754535.1, s__Enterobacter cloacae_N, 95.0, 88.77, 0.688; GCF_000211415.1, s__Enterobacter mori, 95.0, 88.77, 0.681; GCF_004331265.1, s__Enterobacter wuhouensis, 95.0, 88.76, 0.678; GCF_007035645.1, s__Enterobacter asburiae_B, 96.87, 88.73, 0.669; GCF_030444555.1, s__Enterobacter asburiae_F, 96.86, 88.71, 0.662; GCF_002208095.1, s__Enterobacter cloacae_M, 96.54, 88.7, 0.68; GCF_019718755.1, s__Enterobacter sp019718755, 95.0, 88.65, 0.717; GCF_000493015.1, s__Enterobacter sp000493015, 95.0, 88.6, 0.675; GCF_024599655.1, s__Enterobacter asburiae_D, 95.5, 88.57, 0.678; GCF_001729805.1, s__Enterobacter roggenkampii, 95.0, 88.57, 0.669; GCF_008364625.1, s__Enterobacter dykesii, 95.0, 88.5, 0.665; GCF_001521715.1, s__Enterobacter asburiae, 96.14, 88.45, 0.64; GCF_001022965.1, s__Enterobacter cloacae_L, 95.0, 88.37, 0.673; GCF_026420145.1, s__Enterobacter pseudoroggenkampii, 95.0, 88.36, 0.654; GCF_008080435.1, s__Enterobacter asburiae_C, 95.0, 88.35, 0.658; GCF_001984825.2, s__Enterobacter chengduensis, 95.0, 88.33, 0.667; GCA_019351845.1, s__Enterobacter quasiroggenkampii, 95.0, 88.32, 0.662; GCF_019968765.1, s__Enterobacter sp019968765, 95.0, 88.19, 0.656; GCF_001729765.1, s__Enterobacter kobei, 95.0, 88.18, 0.651; GCF_008364555.1, s__Enterobacter vonholyi, 95.0, 88.12, 0.655; GCF_004402045.1, s__Enterobacter nimipressuralis_A, 95.0, 88.08, 0.661; GCF_009176645.1, s__Enterobacter oligotrophicus, 95.0, 88.07, 0.66; GCF_000025565.1, s__Enterobacter cloacae, 95.0, 88.05, 0.674; GCF_024599795.1, s__Enterobacter dissolvens, 95.0, 87.86, 0.669; GCF_002939185.1, s__Enterobacter sichuanensis, 95.0, 87.75, 0.625; GCF_019047785.1, s__Enterobacter cancerogenus, 95.0, 87.44, 0.613; GCF_021440515.1, s__Enterobacter asburiae_E, 95.0, 87.38, 0.601; GCF_001750725.1, s__Enterobacter ludwigii, 95.0, 87.24, 0.637; GCA_023023105.1, s__Enterobacter cloacae_I, 95.0, 87.24, 0.593; GCA_023425455.1, s__Enterobacter sp023425455, 95.0, 86.86, 0.512; GCA_913778545.1, s__Enterobacter sp913778545, 95.0, 86.82, 0.609; GCF_003057745.1, s__Enterobacter sp003057745, 95.0, 86.75, 0.578; GCF_001654845.1, s__Enterobacter soli, 95.0, 86.59, 0.566; GCF_014169315.1, s__Enterobacter cloacae_P, 95.0, 86.58, 0.546; GCF_013927005.1, s__Enterobacter sp013927005, 95.0, 86.56, 0.547; GCF_918797525.1, s__Enterobacter sp918797525, 95.0, 85.76, 0.495	69.35	11	N/A	N/A
LI1_2nd_1:bin_000063	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Hepatoplasmataceae;g__Hepatoplasma;s__Hepatoplasma crinochetorum	GCF_000582535.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Hepatoplasmataceae;g__Hepatoplasma;s__Hepatoplasma crinochetorum	98.22	0.875	GCF_000582535.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Hepatoplasmataceae;g__Hepatoplasma;s__Hepatoplasma crinochetorum	98.22	0.875	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Hepatoplasmataceae;g__Hepatoplasma;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001179805.1, s__Hepatoplasma crinochetorum_A, 95.0, 85.55, 0.307; GCA_027925325.1, s__Hepatoplasma scabrum, 95.0, 84.68, 0.244	58.05	4	N/A	N/A
LI1_2nd_1:bin_000075	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	53.21	11	0.83754	N/A
LI1_2nd_2:bin_000001	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAIHAL01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAIHAL01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	97.18	11	0.86943	N/A
LI1_2nd_2:bin_000002	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	95.79	11	0.91107	N/A
